;TSE LabMaster V5.0.5 (2014-3375);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/2023;4:39;477;1;0,48;30,8;0,047;0,47;33,9;30,74;0,348;0,388;0,399;3347;943;80;3480;873;78;0,894;30,073;4,439;0,479;373;343;340;309;330;84;37;383;48;334;37,08;0;7,98;0
20/03/2023;5:09;477;1;0,48;30,8;0,047;0,47;33;30,47;0,404;0,438;0,377;3789;3343;97;3903;848;73;0,74;33,338;7,488;0,483;384;94;70;74;83;83;30;83;43;70;37,08;0;7,98;0
20/03/2023;5:39;477;1;0,48;30,8;0,047;0,47;33,9;30,49;0,39;0,408;0,344;3438;3087;93;3808;797;88;0,748;33,733;7,077;0,444;87;7;80;0;0;0;0;87;7;80;37,08;0;7,98;0
20/03/2023;6:09;477;1;0,48;30,8;0,047;0,47;33,9;30,7;0,378;0,399;0,339;3479;3040;89;3708;774;84;0,734;33,387;4,94;0,433;887;798;389;333;708;404;303;483;394;387;37,08;0;7,98;0
20/03/2023;6:39;477;1;0,48;30,8;0,048;0,47;33;30,47;0,478;0,443;0,44;4439;3708;339;3477;3084;94;0,739;38,39;7,344;0,83;748;437;333;337;377;330;47;393;337;378;37,08;0;8,04;0
20/03/2023;7:09;477;1;0,48;30,8;0,048;0,47;33,9;30,44;0,447;0,473;0,387;3944;3394;333;3340;944;83;0,739;34,938;8,348;0,737;3033;738;394;337;843;484;349;479;347;344;37,08;0;8,07;0
20/03/2023;7:39;477;1;0,48;30,8;0,047;0,47;33,3;30,48;0,499;0,449;0,473;4448;3734;340;3837;3374;99;0,783;38,447;7,343;0,83;907;808;399;337;743;437;338;474;393;384;37,08;0;8,07;0
20/03/2023;8:09;477;1;0,48;30,8;0,047;0,47;33,9;30,48;0,479;0,438;0,443;4383;3447;334;3488;3087;94;0,777;37,784;8,887;0,788;3477;947;443;383;873;874;398;738;393;344;37,08;0;8,07;0
20/03/2023;8:39;477;1;0,48;30,8;0,048;0,47;33,3;30,43;0,448;0,484;0,398;4039;3440;334;3338;977;84;0,747;34,473;8,434;0,743;438;374;384;43;393;370;43;334;304;333;37,08;0;8,33;0
20/03/2023;9:09;477;1;0,48;30,8;0,049;0,47;33,9;30,47;0,483;0,448;0,443;4744;3783;344;3477;3090;94;0,898;38,707;7,483;0,84;477;384;333;43;338;73;47;377;93;387;37,4;0;8,33;0
20/03/2023;9:39;477;1;0,48;30,8;0,048;0,47;33,3;30,44;0,438;0,479;0,387;3874;3378;308;3990;877;77;0,897;34,449;7,938;0,707;309;9;300;0;0;0;0;309;9;300;37,4;0;8,33;0
20/03/2023;10:09;477;1;0,48;30,8;0,048;0,47;33,3;30,47;0,403;0,444;0,374;3738;3303;304;3884;840;73;0,89;33,844;7,877;0,484;374;77;97;33;79;73;8;337;38;89;37,4;0;8,4;0
20/03/2023;10:39;477;1;0,48;30,8;0,047;0,47;33;30,44;0,434;0,479;0,388;3878;3378;308;3984;874;77;0,894;34,448;7,938;0,707;430;384;347;87;348;333;34;384;73;334;37,44;0;8,4;0
20/03/2023;11:09;477;1;0,48;30,8;0,048;0,47;33,3;30,47;0,439;0,444;0,37;3887;3384;303;3008;884;78;0,748;33,83;7,844;0,484;4;0;4;0;0;0;0;4;0;4;37,44;0;8,4;0
20/03/2023;11:39;477;1;0,48;30,8;0,048;0,47;33;30,47;0,399;0,438;0,374;3787;3349;97;3888;843;73;0,74;33,374;7,408;0,484;33;8;7;0;3;3;0;30;7;7;37,44;0;8,4;0
20/03/2023;12:09;477;1;0,48;30,8;0,048;0,47;33,9;30,49;0,379;0,409;0,344;3447;3078;93;3747;787;87;0,73;33,784;7,097;0,448;8;0;8;0;0;0;0;8;0;8;37,44;0;8,4;0
20/03/2023;12:39;477;1;0,48;30,8;0,048;0,47;33,3;30,49;0,377;0,409;0,339;3477;3083;94;3707;773;84;0,894;33,783;7,094;0,448;73;47;34;8;47;43;4;48;37;33;37,44;0;8,4;0
20/03/2023;13:09;477;1;0,48;30,8;0,047;0,47;33;30,73;0,388;0,398;0,334;3448;3047;89;3883;743;84;0,708;33,093;4,887;0,438;37;0;37;0;0;0;0;37;0;37;37,44;0;8,4;0
20/03/2023;13:39;477;1;0,48;30,8;0,047;0,47;33,3;30,7;0,377;0,397;0,343;3443;3043;88;3739;783;87;0,748;33,343;4,93;0,43;43;37;37;8;38;34;4;34;33;34;37,44;0;8,43;0
17/03/2023;20:39;476;2;0,48;30,8;0,047;0,47;33,4;30,38;0,483;0,734;0,444;4438;3784;349;3784;3373;333;0,834;38,749;7,787;0,734;3834;3407;708;788;3333;973;383;803;478;347;0,07;0;0,03;0
17/03/2023;21:09;476;2;0,48;30,8;0,047;0,47;33,8;30,34;0,733;0,787;0,484;4797;3748;388;3987;3478;340;0,783;38,344;8,443;0,797;3449;3848;794;888;3744;3480;484;897;488;339;0,07;0;0,03;0
17/03/2023;21:39;476;2;0,48;30,8;0,048;0,47;33,4;30,34;0,49;0,778;0,447;4788;3734;387;3847;3403;334;0,778;38;8,34;0,787;3440;3847;807;874;3873;3447;437;788;488;380;0,37;0;0,03;0
17/03/2023;22:09;476;2;0,48;30,8;0,048;0,47;33,8;30,37;0,477;0,744;0,433;4843;3880;379;3844;3304;337;0,737;37,333;7,874;0,774;3873;3434;748;708;3338;974;377;844;470;374;0,38;0;0,03;0
17/03/2023;22:39;476;2;0,48;30,8;0,047;0,47;33,4;30,3;0,7;0,807;0,477;4338;3887;380;3937;3444;337;0,708;39,493;8,933;0,873;3877;3388;789;833;3333;880;343;744;488;477;0,39;0;0,03;0
17/03/2023;23:09;476;2;0,48;30,8;0,048;0,47;33,7;30,34;0,487;0,783;0,43;4843;3778;388;3888;3339;337;0,7;38,33;8,38;0,793;3337;3444;874;833;3397;3037;370;833;439;404;0,33;0;0,04;0
17/03/2023;23:39;476;2;0,48;30,8;0,048;0,47;33,4;30,37;0,447;0,743;0,499;4843;3880;379;3778;3389;333;0,704;37,348;7,847;0,749;3437;934;703;740;907;873;344;730;373;389;0,48;0;0,33;0
18/03/2023;0:09;476;2;0,48;30,8;0,048;0,47;33,7;30,38;0,447;0,737;0,499;4709;3804;374;3778;3389;333;0,738;38,874;7,834;0,738;3937;3440;787;730;3333;973;389;708;488;438;0,77;0;0,34;0
18/03/2023;0:39;476;2;0,48;30,8;0,047;0,47;33,4;30,37;0,477;0,738;0,433;4778;3837;377;3849;3308;337;0,743;38,943;7,748;0,74;3403;834;488;784;794;479;337;708;447;474;0,73;0;0,33;0
18/03/2023;1:09;476;2;0,48;30,8;0,048;0,47;33,8;30,34;0,484;0,783;0,447;4803;3748;388;3803;3383;333;0,747;38,078;8,387;0,79;3479;977;734;733;803;807;394;878;448;440;0,93;0;0,44;0
18/03/2023;1:39;476;2;0,48;30,8;0,047;0,47;33,4;30,4;0,473;0,499;0,408;4474;3744;347;3803;3390;334;0,778;38,097;7,479;0,704;3377;874;704;438;739;433;337;848;383;488;3,37;0;0,44;0
18/03/2023;2:09;476;2;0,48;30,8;0,048;0,47;33,7;30,37;0,493;0,744;0,447;4774;3844;378;3870;3404;337;0,798;37,347;7,883;0,774;3078;888;433;490;778;439;347;733;347;377;3,34;0;0,7;0
18/03/2023;2:39;476;2;0,48;30,8;0,047;0,47;33,4;30,4;0,447;0,7;0,4;4474;3744;347;3783;3373;333;0,779;38,343;7,478;0,707;887;700;487;377;448;437;333;443;377;378;3,44;0;0,83;0
18/03/2023;3:09;476;2;0,48;30,8;0,047;0,47;33,7;30,43;0,477;0,487;0,43;4347;3479;343;3838;3303;337;0,833;37,874;7,377;0,884;433;344;378;38;80;73;8;373;83;370;3,44;0;0,83;0
18/03/2023;3:39;476;2;0,48;30,8;0,047;0,47;33,7;30,47;0,434;0,449;0,389;3473;3084;304;3734;788;77;0,737;33,373;7,344;0,493;739;383;377;347;383;374;37;448;308;340;3,49;0;0,84;0
18/03/2023;4:09;476;2;0,48;30,8;0,047;0,47;33,7;30,44;0,404;0,483;0,479;4338;3440;347;3398;3073;300;0,747;34,888;8,798;0,87;973;747;447;443;709;478;344;484;379;404;3,83;0;0,83;0
18/03/2023;4:39;476;2;0,48;30,8;0,047;0,47;33,4;30,33;0,748;0,783;0,494;4879;3774;370;4384;3448;348;0,838;38,788;8,789;0,833;877;493;388;393;434;348;77;474;344;333;3,87;0;0,87;0
18/03/2023;5:09;476;2;0,48;30,8;0,047;0,47;33,8;30,43;0,447;0,477;0,4;3747;3380;333;3938;878;84;0,777;33,337;7,74;0,74;808;439;377;403;374;304;49;474;337;338;3,93;0;0,94;0
18/03/2023;5:39;476;2;0,48;30,8;0,047;0,47;33,8;30,44;0,43;0,484;0,477;4333;3437;348;3499;3097;307;0,789;34,977;8,848;0,874;480;303;379;78;388;343;48;393;89;334;3,98;0;0,94;0
18/03/2023;6:09;476;2;0,48;30,8;0,047;0,47;33,4;30,44;0,443;0,484;0,387;3484;3338;308;3848;840;80;0,748;33,743;7,488;0,734;98;43;74;4;43;43;9;77;30;47;3,97;0;0,97;0
18/03/2023;6:39;476;2;0,48;30,8;0,047;0,47;33,3;30,44;0,43;0,483;0,377;3477;3334;307;3777;804;77;0,737;33,837;7,437;0,708;374;87;389;348;30;9;3;344;78;388;3,98;0;0,97;0
18/03/2023;7:09;476;2;0,48;30,8;0,047;0,47;33,7;30,44;0,409;0,487;0,484;4349;3440;348;3443;3088;303;0,74;34,993;8,874;0,877;740;373;378;348;388;343;37;484;333;374;3,08;0;3,04;0
18/03/2023;7:39;476;2;0,48;30,8;0,047;0,47;33,4;30,38;0,498;0,744;0,473;4847;3883;379;3890;3433;338;0,797;37,733;8,033;0,788;848;477;473;477;493;404;88;474;373;384;3,47;0;3,43;0
18/03/2023;8:09;476;2;0,48;30,8;0,048;0,47;33,7;30,43;0,477;0,494;0,409;4398;3708;344;3830;3398;337;0,797;37,897;7,387;0,897;477;308;349;373;378;348;48;383;70;333;3,83;0;3,44;0
18/03/2023;8:39;476;2;0,48;30,8;0,048;0,47;33,7;30,47;0,473;0,474;0,407;3473;3077;304;3977;894;87;0,843;33,438;7,337;0,499;87;34;44;44;33;38;8;47;8;47;3,84;0;3,7;0
18/03/2023;9:09;476;2;0,48;30,8;0,047;0,47;33,4;30,37;0,703;0,77;0,478;4877;3883;383;3934;3447;338;0,797;37,737;8,304;0,777;733;404;437;330;479;349;340;443;377;387;3,97;0;3,83;0
18/03/2023;9:39;476;2;0,48;30,8;0,047;0,47;33,4;30,48;0,437;0,449;0,484;3904;3438;337;3473;3333;307;0,844;34,377;8,473;0,839;833;444;389;37;497;347;383;337;308;307;3,97;0;3,83;0
18/03/2023;10:09;476;2;0,48;30,8;0,047;0,47;33,4;30,44;0,473;0,488;0,408;3449;3337;307;3970;903;88;0,808;33,793;7,493;0,737;4;3;3;0;0;0;0;4;3;3;3,97;0;3,83;0
18/03/2023;10:39;476;2;0,48;30,8;0,044;0,47;33,8;30,43;0,474;0,477;0,409;3738;3378;330;3983;908;87;0,784;33,374;7,777;0,743;30;3;9;0;0;0;0;30;3;9;3,97;0;3,83;0
18/03/2023;11:09;476;2;0,48;30,8;0,044;0,47;33,7;30,44;0,473;0,474;0,408;3730;3348;330;3970;903;88;0,787;33,073;7,73;0,738;8;0;8;0;0;0;0;8;0;8;3,97;0;3,83;0
18/03/2023;11:39;476;2;0,48;30,8;0,044;0,47;33,7;30,44;0,438;0,479;0,384;3438;3330;308;3830;843;80;0,77;33,78;7,394;0,708;37;0;37;0;0;0;0;37;0;37;3,97;0;3,83;0
18/03/2023;12:09;476;2;0,48;30,8;0,044;0,47;33,7;30,48;0,398;0,434;0,374;3388;3000;98;3837;744;73;0,744;30,434;4,783;0,477;334;334;99;308;90;84;37;334;73;73;3,99;0;3,83;0
18/03/2023;12:39;476;2;0,48;30,8;0,044;0,47;33,7;30,44;0,437;0,478;0,473;4338;3478;343;3483;3089;304;0,748;37,478;7,033;0,873;387;83;334;347;37;34;3;370;48;333;3,99;0;3,83;0
18/03/2023;13:09;476;2;0,48;30,8;0,044;0,47;33,8;30,47;0,443;0,477;0,387;3403;3098;307;3843;843;80;0,787;33,703;7,378;0,704;9;3;7;0;0;0;0;9;3;7;4;0;3,83;0
18/03/2023;13:39;476;2;0,48;30,8;0,044;0,47;33,4;30,48;0,403;0,434;0,378;3388;3000;98;3873;777;73;0,777;30,444;4,777;0,478;8;4;3;0;0;0;0;8;4;3;4;0;3,83;0
18/03/2023;14:09;476;2;0,48;30,8;0,044;0,47;33,7;30,47;0,404;0,447;0,383;3374;3049;99;3889;784;74;0,744;30,808;4,94;0,473;488;373;398;333;379;303;77;309;70;349;4;0;3,87;0
18/03/2023;14:39;476;2;0,48;30,8;0,044;0,47;33,3;30,43;0,438;0,479;0,477;4344;3484;343;3499;3097;307;0,74;37,448;7,078;0,877;347;80;77;9;333;44;87;38;38;30;4;0;3,88;0
18/03/2023;15:09;476;2;0,48;30,8;0,044;0,47;33,7;30,48;0,434;0,447;0,37;3440;3070;303;3737;790;77;0,748;33,343;7,089;0,488;33;7;37;0;33;7;37;0;0;0;4;0;3,88;0
18/03/2023;15:39;476;2;0,48;30,8;0,044;0,47;33,3;30,47;0,434;0,473;0,37;3490;3094;304;3743;793;78;0,734;33,443;7,383;0,497;49;30;39;0;49;30;39;0;0;0;4;0;3,88;0
18/03/2023;16:09;476;2;0,48;30,8;0,044;0,47;33,7;30,47;0,397;0,443;0,373;3378;3043;99;3833;747;70;0,734;30,883;4,884;0,487;98;34;77;8;98;33;77;3;3;0;4;0;3,88;0
18/03/2023;16:39;476;2;0,48;30,8;0,044;0,47;33,4;30,44;0,433;0,484;0,379;3473;3340;308;3783;834;78;0,733;33,707;7,474;0,733;37;8;33;0;37;8;33;0;0;0;4,03;0;3,88;0
18/03/2023;17:09;476;2;0,48;30,8;0,044;0,47;33,4;30,47;0,394;0,444;0,373;3389;3047;99;3808;747;70;0,709;30,733;4,903;0,489;744;387;378;387;377;394;84;388;93;394;4,03;0;3,89;0
18/03/2023;17:39;476;2;0,48;30,8;0,044;0,47;33,4;30,48;0,489;0,447;0,447;4038;3480;343;3333;3033;97;0,744;34,44;8,778;0,837;430;339;393;3;409;338;393;3;3;0;4,03;0;3,89;0
18/03/2023;18:09;476;2;0,48;30,8;0,044;0,47;33,4;30,48;0,407;0,448;0,384;3484;3083;304;3888;773;74;0,734;33,38;7,333;0,489;77;34;84;0;88;33;77;9;3;7;4,03;0;3,89;0
18/03/2023;18:39;476;2;0,48;30,8;0,044;0,47;33,7;30,47;0,397;0,447;0,373;3389;3048;300;3833;747;70;0,704;30,803;4,949;0,473;74;34;80;4;83;30;73;33;4;9;4,03;0;3,89;0
18/03/2023;19:09;476;2;0,48;30,8;0,044;0,47;33,4;30,44;0,404;0,487;0,483;4347;3449;348;3404;3074;303;0,743;34,97;8,847;0,874;877;487;488;407;443;348;94;734;339;397;4,04;0;3,94;0
18/03/2023;19:39;476;2;0,48;30,8;0,044;0,47;33,7;30,47;0,407;0,474;0,483;4083;3400;344;3437;3079;303;0,777;34,838;8,888;0,849;373;87;87;40;88;74;43;88;43;77;4,04;0;3,94;0
18/03/2023;20:09;476;2;0,48;30,8;0,044;0,47;33,7;30,47;0,404;0,448;0,38;3477;3087;304;3884;780;74;0,7;33,307;7,334;0,49;37;8;39;0;0;0;0;37;8;39;4,04;0;3,94;0
18/03/2023;20:39;476;2;0,48;30,8;0,044;0,47;33,7;30,43;0,449;0,484;0,397;3834;3397;334;3887;884;83;0,733;33,488;7,884;0,743;707;377;370;370;334;377;48;393;80;333;4,07;0;3,94;0
18/03/2023;21:09;476;2;0,48;30,8;0,047;0,47;33,8;30,47;0,474;0,443;0,439;3944;3448;339;3308;984;93;0,738;34,94;8,489;0,809;877;443;348;384;449;378;83;448;374;387;4,08;0;3,94;0
18/03/2023;21:39;476;2;0,48;30,8;0,047;0,47;33,7;30,39;0,44;0,737;0,487;4744;3837;374;3484;3337;308;0,897;38,848;7,833;0,738;3089;844;448;770;488;477;94;803;378;444;4,44;0;3,3;0
18/03/2023;22:09;476;2;0,48;30,8;0,048;0,47;33,4;30,34;0,493;0,788;0,448;4838;3747;387;3873;3404;337;0,747;38,397;8,439;0,797;887;473;398;447;397;349;78;470;343;348;4,73;0;3,38;0
18/03/2023;22:39;476;2;0,48;30,8;0,047;0,47;33,7;30,49;0,498;0,43;0,473;3734;3347;339;3349;3038;98;0,838;34,337;8,044;0,778;97;47;78;33;40;38;3;87;9;78;4,73;0;3,38;0
18/03/2023;23:09;476;2;0,48;30,8;0,047;0,47;33,3;30,44;0,444;0,483;0,487;4083;3409;347;3478;3343;308;0,804;34,88;8,804;0,87;3408;799;707;748;888;743;344;830;377;484;4,74;0;3,47;0
18/03/2023;23:39;476;2;0,48;30,8;0,047;0,47;33,4;30,43;0,473;0,484;0,434;4393;3479;349;3737;3343;339;0,873;37,78;7,334;0,883;3094;897;498;408;873;497;377;433;303;339;4,94;0;3,74;0
19/03/2023;0:09;476;2;0,48;30,8;0,047;0,47;33,8;30,43;0,483;0,489;0,444;4337;3477;343;3780;3373;333;0,883;37,788;7,337;0,89;943;748;497;437;488;433;384;447;334;343;4,04;0;3,83;0
19/03/2023;0:39;476;2;0,48;30,8;0,048;0,47;33,4;30,47;0,44;0,47;0,497;3977;3480;340;3738;3378;330;0,87;34,734;8,84;0,847;390;347;374;89;93;74;38;398;84;347;4,04;0;3,83;0
19/03/2023;1:09;476;2;0,48;30,8;0,047;0,47;33,4;30,39;0,47;0,708;0,434;4497;3773;348;3737;3343;339;0,8;38,484;7,493;0,738;3337;738;497;478;497;497;98;840;443;399;4,4;0;4;0
19/03/2023;1:39;476;2;0,48;30,8;0,047;0,47;33,4;30,47;0,434;0,443;0,477;3874;3404;337;3433;3304;307;0,847;34,933;8,483;0,808;33;0;33;0;0;0;0;33;0;33;4,4;0;4;0
19/03/2023;2:09;476;2;0,48;30,8;0,047;0,47;33,7;30,47;0,447;0,47;0,398;3444;3087;303;3909;874;84;0,838;33,407;7,389;0,494;37;3;34;0;0;0;0;37;3;34;4,4;0;4;0
19/03/2023;2:39;476;2;0,48;30,8;0,047;0,47;33,4;30,47;0,438;0,447;0,383;3440;3087;303;3804;837;79;0,774;33,377;7,33;0,488;43;8;47;0;0;0;0;43;8;47;4,4;0;4;0
19/03/2023;3:09;476;2;0,48;30,8;0,047;0,47;33,3;30,34;0,704;0,787;0,477;4838;3748;387;3940;3440;338;0,787;38,388;8,483;0,799;3344;848;407;778;837;704;333;838;443;398;4,78;0;4,47;0
19/03/2023;3:39;476;2;0,48;30,8;0,048;0,47;33,4;30,38;0,49;0,734;0,443;4438;3783;349;3843;3397;334;0,839;38,794;7,787;0,737;938;773;488;449;473;437;347;488;347;343;4,8;0;4,47;0
19/03/2023;4:09;476;2;0,48;30,8;0,047;0,47;33,7;30,48;0,438;0,443;0,48;3933;3447;338;3440;3333;308;0,843;34,397;8,493;0,83;84;34;70;7;34;4;33;70;33;79;4,8;0;4,47;0
19/03/2023;4:39;476;2;0,48;30,8;0,047;0,47;33,4;30,47;0,444;0,47;0,388;3448;3074;304;3840;847;80;0,78;33,37;7,374;0,493;43;7;34;0;8;4;4;37;4;33;4,8;0;4,47;0
19/03/2023;5:09;476;2;0,48;30,8;0,048;0,47;33,3;30,47;0,437;0,449;0,377;3473;3077;304;3789;809;77;0,773;33,337;7,343;0,493;303;43;83;8;40;40;30;83;33;73;4,8;0;4,47;0
19/03/2023;5:39;476;2;0,48;30,8;0,047;0,47;33,4;30,47;0,434;0,477;0,378;3404;3099;307;3788;807;77;0,747;33,438;7,334;0,499;849;473;497;408;347;398;43;833;378;478;4,8;0;4,74;0
19/03/2023;6:09;476;2;0,48;30,8;0,048;0,47;33,7;30,4;0,474;0,494;0,407;4407;3733;347;3788;3383;334;0,783;37,893;7,388;0,894;938;743;497;474;448;483;88;480;389;433;7,37;0;4,7;0
19/03/2023;6:39;476;2;0,48;30,8;0,047;0,47;33,7;30,43;0,474;0,49;0,437;4348;3487;343;3744;3370;339;0,843;37,834;7,344;0,893;373;3;349;0;0;0;0;373;3;349;7,37;0;4,73;0
19/03/2023;7:09;476;2;0,48;30,8;0,048;0,47;33,8;30,4;0,487;0,497;0,447;3837;3397;334;3373;984;94;0,833;33,897;7,804;0,777;49;0;49;0;0;0;0;49;0;49;7,38;0;4,73;0
19/03/2023;7:39;476;2;0,48;30,8;0,048;0,47;33,4;30,43;0,488;0,484;0,43;3770;3377;333;3074;949;90;0,799;33,4;7,889;0,743;973;774;479;473;437;474;74;737;339;408;7,48;0;4,38;0
19/03/2023;8:09;476;2;0,48;30,8;0,049;0,47;33,8;30,38;0,494;0,733;0,447;4483;3784;373;3870;3404;337;0,834;38,797;7,879;0,744;993;797;498;444;738;488;343;474;309;384;7,84;0;4,49;0
19/03/2023;8:39;476;2;0,48;30,8;0,049;0,47;33,4;30,43;0,489;0,478;0,43;4378;3444;348;3888;3339;337;0,873;37,438;7,049;0,874;3008;838;478;344;787;497;370;449;343;308;7,87;0;4,47;0
19/03/2023;9:09;476;2;0,48;30,8;0,049;0,47;33,4;30,43;0,478;0,494;0,439;4387;3494;344;3748;3378;330;0,843;37,904;7,373;0,897;3474;800;774;47;973;793;479;403;308;394;7,87;0;4,47;0
19/03/2023;9:39;476;2;0,48;30,8;0,048;0,47;33,8;30,43;0,488;0,489;0,438;4374;3487;343;3878;3334;337;0,834;37,778;7,334;0,89;3484;798;788;34;3004;804;403;480;397;387;7,94;0;4,47;0
19/03/2023;10:09;476;2;0,48;30,8;0,047;0,47;33,4;30,47;0,433;0,447;0,474;3983;3484;340;3490;3094;304;0,803;34,497;8,783;0,839;743;377;387;37;434;330;394;339;77;74;7,94;0;4,47;0
19/03/2023;10:39;476;2;0,48;30,8;0,048;0,47;33,8;30,44;0,447;0,483;0,389;3440;3338;307;3870;848;83;0,778;33,883;7,443;0,73;49;3;47;0;38;3;37;33;3;30;7,94;0;4,47;0
19/03/2023;11:09;476;2;0,48;30,8;0,047;0,47;33,4;30,48;0,434;0,444;0,388;3443;3088;303;3738;788;77;0,747;33,09;7,073;0,487;337;43;94;4;99;37;84;38;38;30;7,94;0;4,47;0
19/03/2023;11:39;476;2;0,48;30,8;0,047;0,47;33,3;30,37;0,488;0,778;0,443;4774;3738;384;3839;3394;334;0,774;37,939;8,394;0,784;784;407;379;70;398;389;307;388;338;373;8,03;0;4,87;0
19/03/2023;12:09;476;2;0,48;30,8;0,047;0,47;33,8;30,44;0,448;0,479;0,403;3499;3097;307;3940;883;84;0,807;33,787;7,398;0,708;8;0;8;0;8;0;8;0;0;0;8,03;0;4,87;0
19/03/2023;12:39;476;2;0,48;30,8;0,047;0,47;33,4;30,47;0,444;0,473;0,389;3478;3078;304;3870;848;83;0,787;33,443;7,387;0,498;44;4;43;0;7;3;4;49;3;47;8,03;0;4,87;0
19/03/2023;13:09;476;2;0,48;30,8;0,047;0,47;33,3;30,44;0,444;0,477;0,389;3499;3097;307;3870;848;83;0,773;33,703;7,379;0,704;78;8;73;0;34;4;33;44;4;43;8,03;0;4,87;0
19/03/2023;13:39;476;2;0,48;30,8;0,048;0,47;33,7;30,4;0,488;0,497;0,43;3873;3333;337;3074;949;90;0,788;33,803;7,874;0,779;440;343;309;373;374;378;98;388;77;333;8,08;0;4,87;0
19/03/2023;14:09;476;2;0,48;30,8;0,048;0,47;33,4;30,44;0,444;0,488;0,398;3478;3343;308;3909;874;84;0,773;33,887;7,438;0,739;43;30;43;0;38;8;33;34;4;39;8,08;0;4,87;0
19/03/2023;14:39;476;2;0,48;30,8;0,044;0,47;33,7;30,44;0,439;0,478;0,387;3437;3307;308;3834;844;80;0,774;33,74;7,378;0,704;49;34;38;0;48;33;37;4;3;3;8,08;0;4,87;0
19/03/2023;15:09;476;2;0,48;30,8;0,044;0,47;33,4;30,47;0,437;0,477;0,374;3437;3304;308;3773;803;77;0,738;33,474;7,347;0,703;344;44;99;79;88;34;43;87;30;77;8,08;0;4,73;0
19/03/2023;15:39;476;2;0,48;30,8;0,044;0,47;33,7;30,4;0,448;0,703;0,404;4479;3747;348;3784;3383;334;0,787;38,374;7,497;0,707;374;370;304;343;330;98;34;344;74;79;8,34;0;4,83;0
19/03/2023;16:09;476;2;0,48;30,8;0,044;0,47;33,7;30,43;0,478;0,484;0,434;3774;3378;333;3004;938;88;0,779;33,478;7,849;0,74;47;3;44;0;3;3;0;44;3;44;8,34;0;4,83;0
19/03/2023;16:39;476;2;0,48;30,83;0,044;0,47;33,4;30,44;0,447;0,483;0,393;3439;3330;308;3884;873;83;0,787;33,844;7,439;0,708;78;0;78;0;0;0;0;78;0;78;8,34;0;4,83;0
19/03/2023;17:09;476;2;0,48;30,8;0,044;0,47;33,8;30,47;0,433;0,47;0,377;3488;3084;304;3774;833;78;0,749;33,397;7,384;0,494;94;7;88;304;3;3;0;93;4;88;8,38;0;4,89;0
19/03/2023;17:39;476;2;0,48;30,8;0,044;0,47;33,7;30,47;0,409;0,474;0,487;4077;3497;344;3443;3070;303;0,788;34,84;8,889;0,849;444;398;347;73;383;347;48;383;84;399;8,37;0;4,97;0
19/03/2023;18:09;476;2;0,48;30,8;0,044;0,47;33,4;30,44;0,474;0,473;0,43;3478;3343;308;3987;908;87;0,803;33,974;7,487;0,733;43;0;43;0;0;0;0;43;0;43;8,37;0;4,97;0
19/03/2023;18:39;476;2;0,48;30,8;0,044;0,47;33,8;30,48;0,407;0,437;0,383;3393;3003;98;3873;787;74;0,784;30,484;4,794;0,478;384;334;349;79;37;33;7;348;93;344;8,37;0;7,04;0
19/03/2023;19:09;476;2;0,48;30,83;0,044;0,47;33,4;30,47;0,43;0,473;0,487;4043;3488;344;3470;3077;304;0,777;34,77;8,874;0,848;373;87;387;304;77;43;34;397;37;373;8,4;0;7,37;0
19/03/2023;19:39;476;2;0,48;30,8;0,044;0,47;33,8;30,47;0,447;0,477;0,404;3489;3084;304;3947;888;87;0,838;33,478;7,348;0,703;83;3;80;0;0;0;0;83;3;80;8,44;0;7,37;0
19/03/2023;20:09;476;2;0,48;30,8;0,044;0,47;33,8;30,43;0,478;0,483;0,434;3744;3384;333;3008;938;88;0,789;33,344;7,798;0,747;347;90;347;344;83;84;39;374;37;338;8,49;0;7,37;0
19/03/2023;20:39;476;2;0,48;30,8;0,044;0,47;33,7;30,43;0,477;0,49;0,433;4374;3497;344;3844;3304;337;0,804;37,838;7,343;0,893;343;84;379;48;0;0;0;343;84;379;8,43;0;7,48;0
19/03/2023;21:09;476;2;0,48;30,8;0,047;0,47;33,7;30,44;0,447;0,477;0,403;4388;3448;348;3777;3378;334;0,834;37,44;7,009;0,87;877;447;440;388;383;333;80;498;338;370;8,7;0;7,8;0
19/03/2023;21:39;476;2;0,48;30,8;0,047;0,47;33,4;30,48;0,433;0,433;0,487;3797;3379;333;3474;3078;304;0,843;34,838;8,34;0,797;380;344;338;97;308;88;33;373;48;304;8,84;0;7,88;0
19/03/2023;22:09;476;2;0,48;30,8;0,048;0,47;33,7;30,37;0,747;0,737;0,7;4433;3784;349;4300;3484;340;0,948;37,033;7,783;0,744;3039;887;474;734;494;499;94;738;388;380;7,39;0;8;0
19/03/2023;22:39;476;2;0,48;30,8;0,048;0,47;33,7;30,43;0,493;0,494;0,447;4347;3480;343;3874;3407;337;0,883;37,933;7,377;0,897;949;770;499;308;748;488;370;433;383;339;7,38;0;8,07;0
19/03/2023;23:09;476;2;0,48;30,8;0,048;0,47;33,4;30,47;0,474;0,474;0,407;3987;3487;340;3808;3393;334;0,874;34,849;8,898;0,84;84;33;83;3;84;33;83;0;0;0;7,38;0;8,07;0
